dateupdated,shoe_type,avg_price
2016-01-26T15:00:03Z,Shoe,89.99
2017-01-09T19:46:50Z,Sneaker,62.99
2017-01-09T19:46:50Z,Sneaker,89
2016-03-15T15:37:19Z,Shoe,69.99
2016-02-16T01:38:11Z,Shoe,52.24
2016-02-16T01:38:11Z,Shoe,59.99
2017-01-12T06:16:26Z,Shoe,140
2017-01-12T06:16:26Z,Shoe,49.99
2016-04-07T23:54:05Z,Shoe,119.99
2017-01-07T18:42:42Z,Boot,26.88
2017-01-07T18:42:42Z,Boot,55
2017-01-07T18:42:42Z,Boot,37.52
2017-01-07T18:42:42Z,Boot,28
2017-01-07T18:42:42Z,Boot,25
2017-01-07T18:42:42Z,Boot,24
2017-01-07T18:42:42Z,Boot,55
2016-10-05T22:20:33Z,Shoe,14.99
2016-03-26T22:25:15Z,Shoe,39.99
2016-03-26T22:25:15Z,Shoe,39.98
2016-03-26T22:25:15Z,Shoe,34.98
2016-03-26T22:25:15Z,Shoe,84.99
2017-01-12T06:16:27Z,Shoe,49.99
2017-01-12T06:16:27Z,Shoe,230
2016-04-01T21:00:52Z,Shoe,59.9
2016-02-14T01:06:44Z,Shoe,79.99
2016-02-14T01:06:44Z,Shoe,69.99
2016-03-16T03:18:53Z,Loafer,11.99
2017-01-09T19:48:15Z,Shoe,75
2016-04-06T06:23:25Z,Canvas,22.68
2016-04-06T06:23:25Z,Canvas,11.99
2016-11-15T13:19:07Z,Shoe,140
2017-01-12T06:16:00Z,Shoe,79.95
2017-01-12T06:16:00Z,Shoe,61.4
2016-11-11T09:59:16Z,Shoe,57.95
2016-11-11T09:59:16Z,Shoe,76.98
2016-05-24T15:13:38Z,Shoe,132.495
2016-06-08T05:33:21Z,Shoe,47.75
2016-06-08T05:33:21Z,Shoe,59
2016-06-08T05:33:21Z,Shoe,50.15
2016-03-04T05:54:22Z,Shoe,99.99
2017-01-12T06:15:27Z,Shoe,115
2016-08-02T04:09:52Z,Canvas,40
2016-08-02T04:09:52Z,Canvas,24.99
2016-08-02T04:09:52Z,Canvas,40
2016-08-02T04:09:52Z,Canvas,9.99
2016-11-01T09:44:08Z,Sneaker,32.99
2016-10-05T22:21:17Z,Shoe,57.97
2016-10-05T22:22:23Z,Boot,180
2016-10-05T22:22:23Z,Boot,135.99
2017-01-27T01:20:23Z,Boot,18
2016-11-15T13:17:55Z,Oxford,85
2016-04-01T21:46:29Z,Shoe,74.99
2016-03-15T16:13:26Z,Shoe,69.99
2016-07-16T19:07:39Z,Shoe,91.175
2016-07-16T19:07:39Z,Shoe,80.52
2017-01-12T06:14:19Z,Sneaker,71.98
2017-01-12T06:14:19Z,Sneaker,75
2017-01-12T06:14:19Z,Sneaker,75
2016-07-20T12:14:33Z,Sneaker,80.42
2016-07-20T12:14:33Z,Sneaker,67.34
2016-07-20T12:14:33Z,Sneaker,69.62
2016-07-20T12:14:33Z,Sneaker,83.89
2016-07-20T12:14:33Z,Sneaker,87.39500000000001
2016-07-20T12:14:33Z,Sneaker,81.005
2016-07-20T12:14:33Z,Sneaker,83.93
2016-07-20T12:14:33Z,Sneaker,83.88
2016-07-20T12:14:33Z,Sneaker,79.97
2016-07-20T12:14:33Z,Sneaker,81.73
2016-07-20T12:14:33Z,Sneaker,75.7
2017-01-27T01:20:29Z,Boot,259.99
2016-05-11T18:27:11Z,Boot,235
2016-05-11T18:27:11Z,Boot,59.99
2016-06-20T14:21:33Z,Shoe,59.9
2016-05-02T00:34:13Z,Shoe,69.95
2016-10-05T22:23:18Z,Shoe,24.99
2016-10-05T22:23:18Z,Shoe,90
2017-01-12T06:16:42Z,Shoe,148
2017-01-12T06:16:42Z,Shoe,79.99
2016-11-11T09:49:17Z,Sneaker,130
2016-11-11T09:49:17Z,Sneaker,109.99
2016-11-11T09:49:17Z,Sneaker,129.99
2017-01-12T06:15:33Z,Shoe,29.99
2017-01-12T06:15:33Z,Shoe,59.99
2017-01-12T06:15:33Z,Shoe,35.99
2016-04-06T06:23:46Z,Canvas,22.05
2016-04-06T06:23:46Z,Canvas,9.29
2016-07-17T09:02:08Z,Shoe,120
2016-11-15T13:13:48Z,Shoe,86.98
2016-11-15T13:13:48Z,Shoe,150
2016-11-15T13:13:48Z,Shoe,101.99
2016-11-15T13:13:48Z,Shoe,74.99
2016-07-28T15:29:23Z,Sneaker,380
2016-11-15T13:26:39Z,Shoe,70.98
2016-11-15T13:26:39Z,Shoe,61.99
2016-11-15T13:26:39Z,Shoe,80
2016-06-20T14:22:05Z,Canvas,0.15
2016-06-20T14:22:05Z,Canvas,0.1
2016-11-11T09:56:27Z,Shoe,60
2016-11-11T09:56:27Z,Shoe,49.99
2017-01-09T19:46:06Z,Shoe,159.99
2016-05-02T02:14:20Z,Shoe,119.5
2016-04-07T23:00:57Z,Shoe,93.66
2016-04-07T23:00:57Z,Shoe,99.08
2017-01-27T01:24:40Z,Shoe,84.99
2017-01-11T19:57:32Z,Boot,185
2017-01-11T19:57:32Z,Boot,49.99
2017-01-11T19:57:32Z,Boot,52.99
2017-01-11T19:57:32Z,Boot,54.98
2016-04-08T01:13:36Z,Shoe,38.5
2016-03-12T03:31:48Z,Boot,135
2016-03-12T03:31:48Z,Boot,91.88
2016-06-08T05:34:02Z,Shoe,74.49
2016-06-08T05:34:02Z,Shoe,150
2016-08-23T14:48:03Z,Sneaker,60
2016-08-23T14:48:03Z,Sneaker,24.99
2016-03-12T03:39:35Z,Shoe,40.8
2016-03-12T03:39:35Z,Shoe,48
2016-03-12T03:39:35Z,Shoe,40.99
2017-01-27T01:20:27Z,Boot,139.95
2017-01-12T06:14:26Z,Sneaker,75
2017-01-12T06:14:26Z,Sneaker,59.99
2017-01-12T06:14:26Z,Sneaker,31.99
2017-01-12T06:16:29Z,Oxford,180
2017-01-12T06:16:29Z,Oxford,57.99
2016-03-30T17:45:23Z,Loafer,169
2016-02-21T01:32:31Z,Shoe,69.99
2016-02-21T01:32:31Z,Shoe,130
2017-01-12T06:16:15Z,Shoe,148
2017-01-12T06:16:15Z,Shoe,69.99
2016-03-22T22:58:51Z,Shoe,26.99
2017-01-27T01:30:43Z,Shoe,230
2017-01-27T01:30:43Z,Shoe,138.99
2016-11-06T23:58:52Z,Shoe,49.9
2017-01-12T06:13:40Z,Sneaker,64.99
2017-01-12T06:13:40Z,Sneaker,34.99
2016-11-11T09:47:17Z,Boot,109.75
2016-11-11T09:47:17Z,Boot,127.04
2016-09-25T10:01:31Z,Shoe,44.99
2016-09-25T10:01:31Z,Shoe,60
2017-01-20T18:57:32Z,Shoe,37.95
2016-06-08T05:34:08Z,Shoe,34.99
2016-06-08T05:34:08Z,Shoe,105
2016-06-08T05:34:08Z,Shoe,44.99
2016-11-07T00:00:27Z,Shoe,127.39
2017-01-17T18:57:18Z,Boot,144.95
2016-05-31T11:02:24Z,Shoe,89.99
2016-03-15T15:06:27Z,Shoe,109.99
2016-07-21T14:07:11Z,Shoe,77.99
2017-01-27T01:34:32Z,Boot,284.9
2017-01-09T20:23:56Z,Shoe,80.36
2017-01-09T20:23:56Z,Shoe,110
2016-03-22T22:53:45Z,Shoe,24.95
2017-01-27T01:26:19Z,Shoe,74.95
2016-11-15T13:18:17Z,Shoe,57.19
2017-01-12T06:13:24Z,Shoe,99.95
2017-01-12T06:13:24Z,Shoe,99.95
2016-04-01T18:59:59Z,Shoe,54.89
2017-01-12T06:18:21Z,Boot,147.17
2017-01-12T06:18:21Z,Boot,144.99
2017-01-12T06:18:21Z,Boot,144.99
2016-04-07T22:56:09Z,Boot,49.99
2016-03-04T05:55:27Z,Sneaker,99.99
2016-03-04T05:55:27Z,Sneaker,89.99
2017-01-09T20:23:46Z,Shoe,90
2017-01-09T20:23:46Z,Shoe,24.99
2017-01-09T20:23:46Z,Shoe,120
2017-01-22T06:19:05Z,Sneaker,294.95
2016-07-21T02:11:49Z,Shoe,99.99
2016-11-09T17:20:42Z,Shoe,132.97
2016-11-09T17:20:42Z,Shoe,131
2016-11-15T13:15:25Z,Sneaker,86.98
2016-11-15T13:15:25Z,Sneaker,100
2017-01-12T06:20:12Z,Boot,187.73
2017-01-12T06:20:12Z,Boot,184.95
2016-11-11T09:46:30Z,Shoe,68.79
2016-11-11T09:46:30Z,Shoe,64.9
2017-01-12T06:20:54Z,Boot,109.99
2017-01-12T06:20:54Z,Boot,62.65
2016-10-05T17:19:17Z,Shoe,45.14
2017-01-20T18:57:22Z,Shoe,69.99
2016-02-24T21:11:05Z,Boot,494.95
2017-01-27T01:29:59Z,Boot,182.69
2016-02-25T22:08:28Z,Shoe,150
2016-02-25T22:08:28Z,Shoe,99.99
2016-03-04T05:47:30Z,Shoe,49.95
2016-02-21T14:34:30Z,Boot,114.99
2016-02-21T14:34:27Z,Shoe,165
2016-02-21T14:34:27Z,Shoe,67.75
2017-01-12T05:26:51Z,Sneaker,77
2016-11-15T13:14:47Z,Boot,137.95
2016-02-21T14:34:43Z,Boot,119.99
2016-02-17T17:07:28Z,Shoe,29.99
2016-02-17T17:07:28Z,Shoe,60
2017-01-24T18:54:00Z,Boot,124.95
2016-11-07T19:14:30Z,Shoe,58.97
2016-10-10T17:13:42Z,Sneaker,39.99
2016-04-07T23:06:43Z,Shoe,25.99
2017-01-27T01:24:41Z,Shoe,84.99
2016-04-10T23:23:27Z,Shoe,58.45
2016-04-10T23:23:27Z,Shoe,64.95
2016-04-05T23:34:03Z,Boot,164.95
2016-04-05T23:34:03Z,Boot,187
2016-06-17T13:49:23Z,Shoe,55
2016-11-15T13:21:52Z,Shoe,39.95
2016-11-15T13:22:35Z,Shoe,84.99
2016-04-07T23:05:50Z,Shoe,69.99
2016-11-15T12:55:47Z,Oxford,33.98
2016-11-15T12:55:47Z,Oxford,90
2016-01-27T10:18:08Z,Shoe,190
2016-06-08T03:30:49Z,Shoe,106.49
2016-06-08T03:30:49Z,Shoe,79.87
2016-11-11T09:50:43Z,Shoe,89.9
2017-01-27T01:29:37Z,Oxford,89.95
2017-01-27T01:29:37Z,Oxford,78.95
2017-01-27T01:29:37Z,Oxford,95.35
2016-11-15T12:44:40Z,Shoe,58.96
2016-11-15T12:44:40Z,Shoe,45.25
2016-11-02T03:23:30Z,Shoe,25.99
2017-01-17T18:57:14Z,Shoe,56
2017-01-17T18:57:14Z,Shoe,42.95
2016-11-15T13:21:09Z,Shoe,66.45
2016-05-15T13:00:53Z,Shoe,195.99
2017-01-09T20:23:41Z,Shoe,79.99
2017-01-09T20:23:41Z,Shoe,105
2016-10-05T22:22:48Z,Boot,53.99
2016-10-05T22:22:48Z,Boot,99
2016-05-23T07:12:39Z,Canvas,28
2016-05-23T07:12:39Z,Canvas,27
2016-05-23T07:12:39Z,Canvas,65
2017-01-12T06:14:56Z,Shoe,110
2017-01-12T06:14:56Z,Shoe,42.99
2016-05-15T13:03:56Z,Shoe,11.99
2016-05-15T13:03:56Z,Shoe,34.99
2016-05-15T13:03:56Z,Shoe,32.5
2016-05-15T13:03:56Z,Shoe,38.99
2016-05-15T13:03:56Z,Shoe,25
2016-05-15T13:03:56Z,Shoe,45
2016-11-15T13:18:29Z,Shoe,65.83
2016-03-04T04:31:19Z,Boot,189.99
2016-03-04T04:31:19Z,Boot,159.98
2016-03-04T03:19:08Z,Shoe,50
2017-01-27T01:24:36Z,Shoe,115
2016-03-02T22:58:33Z,Shoe,125
2016-11-11T09:50:40Z,Shoe,65
2017-01-09T20:23:48Z,Sneaker,51.99
2017-01-09T20:23:48Z,Sneaker,60.98
2017-01-09T20:23:48Z,Sneaker,63.98
2017-01-09T20:23:48Z,Sneaker,65
2017-01-09T20:23:48Z,Sneaker,42.99
2017-01-09T20:23:48Z,Sneaker,41.99
2017-01-27T01:23:13Z,Shoe,70
2016-08-02T04:11:32Z,Shoe,84.9
2017-01-27T01:29:59Z,Boot,271.64
2016-11-07T00:00:02Z,Shoe,90
2016-04-05T23:31:34Z,Boot,166
2016-04-05T23:31:34Z,Boot,144.95
2017-01-12T06:15:36Z,Sneaker,45.99
2017-01-12T06:15:36Z,Sneaker,90
2016-06-08T05:30:57Z,Shoe,59.99
2016-11-07T00:00:06Z,Oxford,133
2016-04-01T20:38:06Z,Shoe,123.99
2017-01-27T01:26:18Z,Shoe,99.99
2017-01-27T01:24:07Z,Shoe,99.99
2017-01-27T01:24:07Z,Shoe,50.35
2016-10-05T22:22:57Z,Boot,329.95
2017-01-12T06:16:46Z,Loafer,20.99
2017-01-12T06:16:46Z,Loafer,120
2016-07-27T21:43:40Z,Shoe,106.465
2016-06-08T05:29:27Z,Boot,198.89
2016-06-08T04:16:14Z,Sneaker,75
2016-06-08T04:16:14Z,Sneaker,28.99
2016-06-08T04:16:14Z,Sneaker,25.99
2017-01-12T06:14:13Z,Shoe,34.99
2017-01-12T06:14:13Z,Shoe,23.99
2017-01-12T06:14:13Z,Shoe,48
2017-01-12T06:14:13Z,Shoe,48
2016-11-01T09:43:54Z,Boot,144.95
2016-11-15T13:20:38Z,Shoe,41.22
2016-11-15T13:20:38Z,Shoe,31.99
2016-11-15T13:20:38Z,Shoe,26.55
2016-03-22T23:01:35Z,Shoe,109.89
2016-11-11T09:33:39Z,Shoe,27.99
2016-11-11T09:33:39Z,Shoe,80
2016-11-11T09:33:39Z,Shoe,38.98
2016-11-11T09:33:39Z,Shoe,32
2016-04-02T00:18:15Z,Shoe,29.99
2016-11-07T01:18:50Z,Boot,89.36
2016-03-03T15:53:56Z,Sneaker,79.99
2017-01-20T18:57:21Z,Sneaker,99
2016-04-12T01:01:10Z,Sneaker,24.99
2016-01-27T12:14:05Z,Shoe,109.99
2016-03-12T03:32:47Z,Boot,17.42
2017-01-12T06:16:46Z,Oxford,39.99
2017-01-12T06:16:46Z,Oxford,48.99
2017-01-12T06:16:46Z,Oxford,89
2016-07-28T18:40:10Z,Shoe,120
2017-01-17T18:57:36Z,Shoe,49.95
2017-01-27T01:25:55Z,Loafer,62.99
2017-01-27T01:25:55Z,Loafer,70
2016-11-07T00:00:14Z,Boot,16.26
2017-01-27T01:20:19Z,Shoe,520
2017-01-12T05:26:56Z,Sneaker,80
2016-11-11T09:59:35Z,Boot,157.32
2016-06-17T14:11:32Z,Shoe,97.97
2016-06-17T14:11:32Z,Shoe,76.47
2016-06-17T14:11:32Z,Shoe,97.97
2016-06-17T14:11:32Z,Shoe,89.97
2016-06-17T14:11:32Z,Shoe,83.27
2016-06-17T14:11:32Z,Shoe,89.97
2017-01-27T01:23:52Z,Shoe,64.95
2017-01-09T20:23:43Z,Boot,95
2017-01-09T20:23:43Z,Boot,49.99
2016-11-15T12:58:00Z,Sneaker,385
2016-11-15T12:58:00Z,Sneaker,46.99
2016-11-15T12:58:00Z,Sneaker,56.98
2016-06-20T14:20:15Z,Shoe,49.99
2017-01-12T05:26:57Z,Shoe,49.99
2017-01-12T06:14:08Z,Sneaker,86.98
2017-01-12T06:14:08Z,Sneaker,100
2017-01-12T06:14:08Z,Sneaker,37.99
2017-01-12T06:14:08Z,Sneaker,74.99
2016-11-07T18:59:59Z,Loafer,161.99
2016-11-07T18:59:59Z,Loafer,295
2016-05-02T13:44:52Z,Shoe,27.98
2017-01-12T06:16:39Z,Shoe,119.95
2017-01-12T06:16:39Z,Shoe,119.95
2016-10-05T22:22:30Z,Shoe,68.25
2017-01-09T20:23:41Z,Sneaker,69
2017-01-09T20:23:41Z,Sneaker,68.26
2017-01-24T18:54:04Z,Boot,154.27
2017-01-27T01:24:08Z,Shoe,59.99
2016-10-05T22:21:43Z,Boot,27.99
2016-10-05T22:21:43Z,Boot,80
2017-01-12T06:21:00Z,Boot,520
2017-01-12T06:21:00Z,Boot,201.99
2017-01-12T06:21:00Z,Boot,196.99
2016-11-11T09:50:26Z,Shoe,29.99
2016-11-11T09:50:26Z,Shoe,97.5
2016-04-12T03:18:02Z,Sneaker,39.99
2016-11-01T09:40:55Z,Shoe,65
2017-01-27T01:22:32Z,Shoe,39.99
2017-01-27T01:22:32Z,Shoe,55
2017-01-22T06:21:54Z,Shoe,145
2017-01-22T06:21:54Z,Shoe,147.18
2017-01-22T06:21:54Z,Shoe,150
2017-01-22T06:22:20Z,Boot,193.99
2017-01-27T01:24:09Z,Shoe,119.95
2016-07-21T13:39:32Z,Shoe,76.97
2016-07-21T13:39:32Z,Shoe,134.985
2016-10-05T22:22:15Z,Sneaker,125
2016-10-05T22:22:15Z,Sneaker,74.99
2016-07-26T20:36:40Z,Shoe,120
2016-04-07T23:34:02Z,Shoe,44.99
2016-11-15T13:15:43Z,Boot,204.95
2016-09-06T08:07:54Z,Shoe,39.95
2016-09-06T08:07:54Z,Shoe,42.95
2017-01-14T19:33:03Z,Boot,116.95
2016-04-07T23:01:29Z,Shoe,45.75
2016-04-08T01:11:41Z,Shoe,49.99
2017-01-17T19:09:41Z,Boot,99.99
2017-01-17T19:09:41Z,Boot,99.99
2016-04-03T05:00:10Z,Shoe,72.99
2016-11-15T13:15:47Z,Shoe,101.99
2016-11-02T03:22:06Z,Shoe,51.65
2016-11-02T03:22:06Z,Shoe,51.63
2016-06-13T02:15:02Z,Shoe,55
2016-06-13T02:15:02Z,Shoe,14.99
2016-10-17T16:26:06Z,Shoe,82.26
2016-10-17T16:26:06Z,Shoe,76.72
2016-01-27T06:55:32Z,Shoe,60
2016-10-05T22:21:46Z,Boot,112
2016-10-05T22:21:46Z,Boot,89.99
2016-04-10T23:19:00Z,Boot,189
2016-04-10T23:19:00Z,Boot,170.1
2016-11-07T01:18:33Z,Shoe,340
2016-11-07T01:18:33Z,Shoe,229.49
2016-03-19T02:11:08Z,Oxford,50
2017-01-27T01:34:34Z,Boot,259
2017-01-27T01:34:34Z,Boot,259.99
2017-01-27T01:34:34Z,Boot,259
2017-01-09T19:45:27Z,Shoe,94.17
2017-01-09T19:45:27Z,Shoe,96.92
2017-01-09T19:45:27Z,Shoe,230
2017-01-09T19:45:27Z,Shoe,94.25
2016-07-21T05:41:59Z,Boot,55.97
2016-07-21T05:41:59Z,Boot,69.99
2017-01-27T01:22:43Z,Shoe,70
2017-01-27T01:22:43Z,Shoe,29.99
2017-01-16T19:27:03Z,Shoe,41.39
2017-01-16T19:27:03Z,Shoe,45.46
2017-01-12T06:13:45Z,Sneaker,75
2017-01-12T06:13:45Z,Sneaker,15.99
2017-01-27T01:24:09Z,Shoe,74.99
2017-01-27T01:24:26Z,Shoe,79.99
2017-01-27T01:24:26Z,Shoe,66.07
2016-11-01T09:44:18Z,Shoe,149.99
2016-07-09T01:27:37Z,Sneaker,13.99
2016-07-09T01:27:37Z,Sneaker,12.99
2016-07-09T01:27:37Z,Sneaker,45
2016-07-09T01:27:37Z,Sneaker,7.99
2016-07-09T01:27:37Z,Sneaker,11.99
2016-07-09T01:27:37Z,Sneaker,9.99
2016-06-13T02:06:06Z,Shoe,40.8
2016-06-13T02:06:06Z,Shoe,40.99
2016-06-13T02:06:06Z,Shoe,48
2017-01-12T06:18:03Z,Shoe,28.45
2017-01-12T06:18:03Z,Shoe,28.65
2017-01-12T06:18:03Z,Shoe,37.38
2017-01-12T06:18:03Z,Shoe,36.4
2017-01-12T06:18:03Z,Shoe,27.9
2017-01-12T06:18:03Z,Shoe,28.45
2016-08-02T04:08:14Z,Shoe,34.99
2016-08-02T04:08:14Z,Shoe,75
2016-11-15T13:18:17Z,Shoe,69.67
2017-01-12T06:16:10Z,Shoe,120
2016-03-15T13:54:15Z,Shoe,74.99
2017-01-12T06:15:57Z,Shoe,59.99
2017-01-12T06:15:57Z,Shoe,39.99
2016-10-05T22:21:49Z,Oxford,215
2016-10-05T22:21:49Z,Oxford,55.99
2016-11-02T03:23:04Z,Shoe,29.35
2016-11-02T03:23:04Z,Shoe,27.36
2016-11-02T03:23:04Z,Shoe,44.95
2016-11-02T03:23:04Z,Shoe,28.77
2017-01-27T01:23:26Z,Shoe,110
2017-01-27T01:23:26Z,Shoe,39.99
2017-01-27T01:23:26Z,Shoe,87.99
2017-01-27T01:23:26Z,Shoe,99.98
2016-10-05T22:22:31Z,Sneaker,53.99
2016-10-05T22:22:31Z,Sneaker,108
2017-01-09T20:24:03Z,Shoe,35.55
2017-01-09T20:24:03Z,Shoe,70
2017-01-12T06:21:05Z,Boot,215
2017-01-12T06:21:05Z,Boot,69
2017-01-27T01:34:28Z,Boot,119
2017-01-09T20:23:54Z,Shoe,75
2016-10-05T22:21:52Z,Boot,450
2016-10-05T22:21:52Z,Boot,67.99
2017-01-27T01:20:35Z,Loafer,116.97
2017-01-12T06:20:24Z,Boot,49.99
2017-01-12T06:20:24Z,Boot,39.99
2016-10-05T16:58:02Z,Loafer,75
2016-10-05T16:58:02Z,Loafer,17.99
2016-10-05T22:22:53Z,Oxford,70
2016-10-05T22:22:53Z,Oxford,35.99
2016-10-05T22:22:53Z,Oxford,27.99
2017-01-09T19:48:17Z,Shoe,119.95
2016-04-07T23:37:01Z,Shoe,69.99
2016-04-07T23:37:01Z,Shoe,79.99
2016-04-07T23:38:55Z,Shoe,129.99
2017-01-12T06:15:23Z,Shoe,23.98
2017-01-12T06:15:23Z,Shoe,12.99
2017-01-12T06:15:23Z,Shoe,26.98
2017-01-12T06:15:23Z,Shoe,11.99
2017-01-12T06:15:23Z,Shoe,79
2016-10-05T22:21:07Z,Sneaker,59.93
2017-01-27T01:24:35Z,Shoe,59.9
2017-01-27T01:24:35Z,Shoe,59.95
2017-01-09T20:23:42Z,Shoe,79.99
2017-01-09T20:23:42Z,Shoe,170
2017-01-27T01:30:17Z,Boot,153.42
2017-01-27T01:23:10Z,Shoe,97.24
2017-01-27T01:23:10Z,Shoe,135
2016-04-07T22:50:14Z,Shoe,69.99
2017-01-12T06:19:54Z,Boot,76.66
2017-01-12T06:19:54Z,Boot,74.76
2016-07-09T00:43:54Z,Sneaker,46.99
2016-07-09T00:43:54Z,Sneaker,65
2016-07-20T23:11:16Z,Shoe,84.99
2016-07-20T23:11:16Z,Shoe,34.83
2016-11-01T09:43:53Z,Boot,137.95
2016-05-31T10:32:45Z,Shoe,80
2016-07-27T12:24:16Z,Shoe,72.475
2016-11-15T13:22:09Z,Boot,109.95
2017-01-27T01:23:05Z,Shoe,90
2016-05-11T18:16:38Z,Boot,74.99
2016-10-05T22:23:55Z,Boot,47.99
2016-10-05T22:23:55Z,Boot,130
2017-01-09T20:24:36Z,Sneaker,65
2017-01-09T20:24:36Z,Sneaker,36.99
2017-01-24T18:54:02Z,Shoe,135
2016-01-27T04:23:36Z,Shoe,39.97
2017-01-27T01:23:12Z,Shoe,61.5
2016-04-20T03:09:31Z,Boot,20
2016-07-07T22:01:16Z,Sneaker,55
2016-07-07T22:01:16Z,Sneaker,31.99
2017-01-14T19:32:24Z,Boot,109.99
2017-01-14T19:32:24Z,Boot,110
2016-11-01T09:47:22Z,Shoe,73.77
2016-11-11T09:36:18Z,Shoe,49.99
2016-11-11T09:36:18Z,Shoe,80
2016-11-11T09:36:18Z,Shoe,55.99
2016-06-08T05:31:25Z,Shoe,69.99
2016-11-15T13:17:48Z,Shoe,80.85
2016-11-15T13:17:48Z,Shoe,88.82
2016-11-15T13:17:48Z,Shoe,83.79
2016-04-02T00:15:22Z,Shoe,329.99
2017-01-23T05:34:02Z,Boot,159.95
2016-03-04T05:48:39Z,Shoe,29.99
2016-04-12T03:42:30Z,Shoe,133.9
2016-06-08T05:31:47Z,Oxford,39.99
2016-06-08T05:31:47Z,Oxford,120
2016-04-09T11:41:36Z,Shoe,109.99
2016-03-22T23:29:36Z,Shoe,34.99
2017-01-12T06:13:25Z,Shoe,44.99
2017-01-12T06:13:25Z,Shoe,36.08
2016-07-09T01:27:09Z,Shoe,59.99
2016-08-01T03:08:33Z,Shoe,53.99
2016-08-01T03:08:33Z,Shoe,100
2017-01-20T18:57:22Z,Oxford,63.5
2016-10-05T22:22:55Z,Shoe,159
2016-10-05T22:22:48Z,Boot,259
2016-07-20T22:27:32Z,Boot,157.95
2016-07-20T22:27:32Z,Boot,169.95
2016-07-20T22:27:32Z,Boot,108.97
2016-08-06T15:07:09Z,Shoe,18.5
2016-01-26T14:59:12Z,Shoe,84.99
2016-01-26T02:53:08Z,Shoe,119.95
2016-07-28T18:41:53Z,Boot,320
2016-11-15T13:14:59Z,Sneaker,59.99
2017-01-07T19:41:54Z,Shoe,90
2016-11-11T09:33:17Z,Shoe,24.99
2016-11-11T09:33:17Z,Shoe,90
2017-01-12T06:17:28Z,Shoe,36.65
2017-01-12T06:17:28Z,Shoe,36.65
2016-03-22T22:46:21Z,Shoe,69.95
2016-03-22T22:46:21Z,Shoe,44.99
2016-04-01T05:40:31Z,Oxford,39.99
2016-04-01T05:40:31Z,Oxford,55.98
2017-01-09T20:24:04Z,Shoe,120
2017-01-09T20:24:04Z,Shoe,89.99
2017-01-12T06:16:20Z,Shoe,129.99
2017-01-12T06:16:20Z,Shoe,180
2017-01-09T20:23:48Z,Shoe,128
2017-01-09T20:23:48Z,Shoe,149
2017-01-27T01:31:05Z,Shoe,124.99
2017-01-12T06:20:59Z,Boot,54.99
2017-01-12T06:20:59Z,Boot,90
2017-01-19T18:46:32Z,Loafer,109.95
2017-01-19T18:46:32Z,Loafer,148
2016-06-08T05:34:11Z,Shoe,130
2016-06-08T05:34:11Z,Shoe,58.99
2016-06-08T05:34:11Z,Shoe,59.49
2016-02-16T02:11:31Z,Shoe,87
2016-11-15T12:44:41Z,Shoe,26.43
2016-11-15T12:44:41Z,Shoe,26.43
2017-01-27T01:30:50Z,Loafer,76.5
2016-04-01T02:58:52Z,Boot,242.86
2016-04-01T02:58:52Z,Boot,237.15
2016-04-01T02:58:52Z,Boot,254.99
2016-04-01T02:58:52Z,Boot,279
2016-11-04T03:09:55Z,Boot,224.95
2016-01-26T15:05:12Z,Boot,99.99
2016-07-09T01:27:45Z,Trainer,110
2016-07-09T01:27:45Z,Trainer,67.99
2016-07-09T01:27:45Z,Trainer,69.99
2016-07-09T01:27:45Z,Trainer,59.99
2016-07-09T01:27:45Z,Trainer,75.99
2017-01-19T18:46:42Z,Shoe,100
2017-01-19T18:46:42Z,Shoe,59.99
2016-08-23T14:49:09Z,Boot,275
2017-01-23T05:29:16Z,Oxford,104.99
2016-08-23T14:49:10Z,Boot,199.95
2016-03-22T22:21:35Z,Shoe,40.99
2016-07-26T22:09:49Z,Oxford,132.99
2016-07-26T22:09:49Z,Oxford,169.95
2016-07-26T22:09:49Z,Oxford,63.99
2016-10-19T07:54:29Z,Canvas,40
2016-10-19T07:54:29Z,Canvas,4.7
2016-10-19T07:54:29Z,Canvas,5.1
2016-10-19T07:54:29Z,Canvas,2.86
2016-10-19T07:54:29Z,Canvas,8.99
2017-01-22T06:20:51Z,Boot,81.24
2017-01-22T06:20:51Z,Boot,81.24
2017-01-22T06:20:51Z,Boot,57.59
2017-01-12T06:15:38Z,Sneaker,75
2017-01-12T06:15:38Z,Sneaker,35.99
2016-03-04T03:36:26Z,Shoe,59.95
2016-11-01T09:41:22Z,Boot,149.95
2017-01-27T01:23:21Z,Shoe,79.9
2017-01-24T18:53:07Z,Boot,140
2016-03-29T03:22:31Z,Boot,35
2016-03-29T03:22:31Z,Boot,34.9
2017-01-17T18:53:36Z,Boot,39.99
2016-11-15T13:17:53Z,Shoe,71.84
2016-11-15T13:17:53Z,Shoe,68.64
2016-11-15T13:17:53Z,Shoe,68.63
2017-01-27T01:30:42Z,Sneaker,69.95
2016-07-29T23:48:42Z,Shoe,112.22
2016-11-15T13:17:46Z,Shoe,120
2016-04-12T03:16:41Z,Shoe,89.99
2016-04-08T01:13:55Z,Shoe,37.99
2016-04-01T21:45:54Z,Sneaker,24.99
2016-11-07T19:13:28Z,Sneaker,64.99
2016-11-07T19:13:28Z,Sneaker,36.99
2016-01-15T18:08:52Z,Oxford,17.33
2016-01-15T18:08:52Z,Oxford,49.98
